,pmi,w1,w2,year
0,1.3838195498868215,buitenlandsche,nationale,1829
0,1.4702106852971395,buitenland,natie,1830
0,1.1472964893762738,buitenland,vaderland,1830
0,0.9757421550304611,buitenland,nederland,1830
0,1.2702544681924888,buitenland,holland,1830
0,1.4320394325823387,buitenland,geschiedenis,1830
0,1.3492045966337973,buitenland,nationale,1830
0,1.4335415071389195,buitenlandsche,natie,1830
0,1.1088069119449706,buitenlandsche,vaderland,1830
0,0.909805235335671,buitenlandsche,nederland,1830
0,1.2444240017426933,buitenlandsche,holland,1830
0,1.3463449621087644,buitenlandsche,geschiedenis,1830
0,1.3233316574196559,buitenlandsche,nationale,1830
0,1.5297231235176703,buitenland,natie,1831
0,1.2428436758757722,buitenland,vaderland,1831
0,1.1995697450987601,buitenland,nederland,1831
0,1.4141672718097498,buitenland,holland,1831
0,1.2928389950929857,buitenland,geschiedenis,1831
0,1.4961497412869937,buitenland,nationale,1831
0,1.4889234003403222,buitenlandsche,natie,1831
0,1.2262460204542827,buitenlandsche,vaderland,1831
0,1.1839318531822285,buitenlandsche,nederland,1831
0,1.4187162593989315,buitenlandsche,holland,1831
0,1.2791274049171837,buitenlandsche,geschiedenis,1831
0,1.4749474793820336,buitenlandsche,nationale,1831
0,1.6262409514877811,buitenland,natie,1832
0,1.18483587384403,buitenland,vaderland,1832
0,1.1771547915367628,buitenland,nederland,1832
0,1.3941647970683153,buitenland,holland,1832
0,1.433242719796316,buitenland,geschiedenis,1832
0,1.411812836755151,buitenland,nationale,1832
0,1.5917429190309196,buitenlandsche,natie,1832
0,1.1665997333630516,buitenlandsche,vaderland,1832
0,1.1767438001039399,buitenlandsche,nederland,1832
0,1.3812820438287767,buitenlandsche,holland,1832
0,1.3578884708023058,buitenlandsche,geschiedenis,1832
0,1.3948586079339975,buitenlandsche,nationale,1832
0,1.5108984431302481,buitenland,natie,1833
0,1.243580801446207,buitenland,vaderland,1833
0,1.080280763822192,buitenland,nederland,1833
0,1.2654244553723724,buitenland,holland,1833
0,1.2769017683677542,buitenland,geschiedenis,1833
0,1.4052087872125614,buitenland,nationale,1833
0,1.5060542475951701,buitenlandsche,natie,1833
0,1.212737870913857,buitenlandsche,vaderland,1833
0,1.0569403162267672,buitenlandsche,nederland,1833
0,1.2387122413978604,buitenlandsche,holland,1833
0,1.2262655084969278,buitenlandsche,geschiedenis,1833
0,1.3766309558909176,buitenlandsche,nationale,1833
0,1.6194952887263618,buitenland,natie,1834
0,1.0878776382192072,buitenland,vaderland,1834
0,0.9388048551894108,buitenland,nederland,1834
0,0.9853699870269943,buitenland,holland,1834
0,1.148918429313024,buitenland,geschiedenis,1834
0,1.3524035390425,buitenland,nationale,1834
0,1.6202534708106155,buitenlandsche,natie,1834
0,1.0738700452219354,buitenlandsche,vaderland,1834
0,0.8901817893577391,buitenlandsche,nederland,1834
0,0.9814655090583634,buitenlandsche,holland,1834
0,1.0372706794708133,buitenlandsche,geschiedenis,1834
0,1.343159301630468,buitenlandsche,nationale,1834
0,1.4400578180173345,buitenland,natie,1835
0,1.0987601535411515,buitenland,vaderland,1835
0,0.8815890460933625,buitenland,nederland,1835
0,1.076650021592261,buitenland,holland,1835
0,1.2899128768708625,buitenland,geschiedenis,1835
0,1.4361073809800147,buitenland,nationale,1835
0,1.4479974373090203,buitenlandsche,natie,1835
0,1.015965301816134,buitenlandsche,vaderland,1835
0,0.792351272958548,buitenlandsche,nederland,1835
0,1.0186570934818453,buitenlandsche,holland,1835
0,1.172534362507674,buitenlandsche,geschiedenis,1835
0,1.4382375282406796,buitenlandsche,nationale,1835
0,1.478678172605666,buitenland,natie,1836
0,1.1454857080223297,buitenland,vaderland,1836
0,0.9159779081806286,buitenland,nederland,1836
0,0.9319260564211751,buitenland,holland,1836
0,1.3347632273560655,buitenland,geschiedenis,1836
0,1.4024827018256538,buitenland,nationale,1836
0,1.4453465723938157,buitenlandsche,natie,1836
0,1.0962949381504132,buitenlandsche,vaderland,1836
0,0.8694873258208231,buitenlandsche,nederland,1836
0,0.8551333643246309,buitenlandsche,holland,1836
0,1.3059630126781105,buitenlandsche,geschiedenis,1836
0,1.381587666654812,buitenlandsche,nationale,1836
0,1.5468805450747232,buitenland,natie,1837
0,1.1977623668339679,buitenland,vaderland,1837
0,0.9561557775388101,buitenland,nederland,1837
0,1.0024114861668485,buitenland,holland,1837
0,1.3566072744196602,buitenland,geschiedenis,1837
0,1.5379018956619397,buitenland,nationale,1837
0,1.5134831677440397,buitenlandsche,natie,1837
0,1.1754084199503267,buitenlandsche,vaderland,1837
0,0.9223975950390019,buitenlandsche,nederland,1837
0,0.9653468772636279,buitenlandsche,holland,1837
0,1.2682598325289387,buitenlandsche,geschiedenis,1837
0,1.5850251502808796,buitenlandsche,nationale,1837
0,1.5620864565177226,buitenland,natie,1838
0,1.236373545397499,buitenland,vaderland,1838
0,1.1314296406868734,buitenland,nederland,1838
0,1.175126064018244,buitenland,holland,1838
0,1.3501603572066978,buitenland,geschiedenis,1838
0,1.4591165046508103,buitenland,nationale,1838
0,1.5571548168430736,buitenlandsche,natie,1838
0,1.2702968321257258,buitenlandsche,vaderland,1838
0,1.1388985142106793,buitenlandsche,nederland,1838
0,1.1781944670106712,buitenlandsche,holland,1838
0,1.3535969672025654,buitenlandsche,geschiedenis,1838
0,1.4905525091470362,buitenlandsche,nationale,1838
0,1.4826307898786133,buitenland,natie,1839
0,1.1755297140716194,buitenland,vaderland,1839
0,1.0722084642774328,buitenland,nederland,1839
0,1.1179033182157052,buitenland,holland,1839
0,1.3262618920337959,buitenland,geschiedenis,1839
0,1.3776321629307196,buitenland,nationale,1839
0,1.5384314508945311,buitenlandsche,natie,1839
0,1.218288379717141,buitenlandsche,vaderland,1839
0,1.0826984367398196,buitenlandsche,nederland,1839
0,1.1171239143372713,buitenlandsche,holland,1839
0,1.2975676603515034,buitenlandsche,geschiedenis,1839
0,1.449307838267708,buitenlandsche,nationale,1839
0,1.4309662863421342,buitenland,natie,1840
0,1.1002031785431545,buitenland,vaderland,1840
0,0.9808961662973841,buitenland,nederland,1840
0,1.0269896826990106,buitenland,holland,1840
0,1.2007822718937429,buitenland,geschiedenis,1840
0,1.2997930187150113,buitenland,nationale,1840
0,1.4045131036820968,buitenlandsche,natie,1840
0,1.1047277867354366,buitenlandsche,vaderland,1840
0,1.0061542067772484,buitenlandsche,nederland,1840
0,1.023244899408786,buitenlandsche,holland,1840
0,1.1380949529700684,buitenlandsche,geschiedenis,1840
0,1.164901971956236,buitenlandsche,nationale,1840
0,1.1107673974131032,buitenland,natie,1841
0,1.1348481652560682,buitenland,vaderland,1841
0,1.0374596661544186,buitenland,nederland,1841
0,0.8633198885676954,buitenland,holland,1841
0,1.0577724653347094,buitenland,geschiedenis,1841
0,1.24505292567435,buitenland,nationale,1841
0,1.1135889594451167,buitenlandsche,natie,1841
0,1.1886216577120106,buitenlandsche,vaderland,1841
0,1.0835712736643561,buitenlandsche,nederland,1841
0,0.8785659326155736,buitenlandsche,holland,1841
0,0.903393296651464,buitenlandsche,geschiedenis,1841
0,1.2718798647011937,buitenlandsche,nationale,1841
0,1.2760386139584314,buitenland,natie,1842
0,1.1364867335523259,buitenland,vaderland,1842
0,0.9382224374395375,buitenland,nederland,1842
0,0.9174042807833013,buitenland,holland,1842
0,1.1494139680537854,buitenland,geschiedenis,1842
0,1.2511496418724655,buitenland,nationale,1842
0,1.2232095518904078,buitenlandsche,natie,1842
0,1.186841907719533,buitenlandsche,vaderland,1842
0,0.9901316134734787,buitenlandsche,nederland,1842
0,0.9118958749053496,buitenlandsche,holland,1842
0,1.0587832094849452,buitenlandsche,geschiedenis,1842
0,1.2117348166109634,buitenlandsche,nationale,1842
0,1.3426439362731941,buitenland,natie,1843
0,1.1678218778300686,buitenland,vaderland,1843
0,0.9638861109244237,buitenland,nederland,1843
0,0.8902303435490773,buitenland,holland,1843
0,1.3723323208096254,buitenland,geschiedenis,1843
0,1.3520766538930458,buitenland,nationale,1843
0,1.3962179205025471,buitenlandsche,natie,1843
0,1.2298994821913745,buitenlandsche,vaderland,1843
0,0.9614371271306928,buitenlandsche,nederland,1843
0,0.8265906823874593,buitenlandsche,holland,1843
0,1.4393246591135278,buitenlandsche,geschiedenis,1843
0,1.3332780370823027,buitenlandsche,nationale,1843
0,1.466571349580952,buitenland,natie,1844
0,1.2457366302165533,buitenland,vaderland,1844
0,1.0245004315681783,buitenland,nederland,1844
0,0.8654160149229159,buitenland,holland,1844
0,1.4682345927483806,buitenland,geschiedenis,1844
0,1.515319225869936,buitenland,nationale,1844
0,1.4898360625261402,buitenlandsche,natie,1844
0,1.2975599631421575,buitenlandsche,vaderland,1844
0,0.9999303880328008,buitenlandsche,nederland,1844
0,0.8691935082389449,buitenlandsche,holland,1844
0,1.4970917704614335,buitenlandsche,geschiedenis,1844
0,1.5524624130297657,buitenlandsche,nationale,1844
0,1.4506248160262547,buitenland,natie,1845
0,1.2761369841380636,buitenland,vaderland,1845
0,1.1172622708736972,buitenland,nederland,1845
0,0.9361466229786065,buitenland,holland,1845
0,1.5792988769509326,buitenland,geschiedenis,1845
0,1.6125960200490783,buitenland,nationale,1845
0,1.4214874665266912,buitenlandsche,natie,1845
0,1.3144112149632783,buitenlandsche,vaderland,1845
0,1.1511355423076448,buitenlandsche,nederland,1845
0,0.876734018391101,buitenlandsche,holland,1845
0,1.5408207405182845,buitenlandsche,geschiedenis,1845
0,1.64652426315545,buitenlandsche,nationale,1845
0,1.2467686297972838,buitenland,natie,1846
0,1.1629147860202393,buitenland,vaderland,1846
0,1.0043021611520548,buitenland,nederland,1846
0,0.9808088456291713,buitenland,holland,1846
0,1.2804308642983662,buitenland,geschiedenis,1846
0,1.4995902787639526,buitenland,nationale,1846
0,1.2753519439216885,buitenlandsche,natie,1846
0,1.2732933569427203,buitenlandsche,vaderland,1846
0,1.0835469531706339,buitenlandsche,nederland,1846
0,0.9478349742588787,buitenlandsche,holland,1846
0,1.303063156435336,buitenlandsche,geschiedenis,1846
0,1.4765685352198177,buitenlandsche,nationale,1846
0,1.480803262368614,buitenland,natie,1847
0,1.234739690272641,buitenland,vaderland,1847
0,1.0768306009463162,buitenland,nederland,1847
0,0.9950097539005288,buitenland,holland,1847
0,1.4788589321955172,buitenland,geschiedenis,1847
0,1.6380375953223634,buitenland,nationale,1847
0,1.5375938696407023,buitenlandsche,natie,1847
0,1.3163465787863278,buitenlandsche,vaderland,1847
0,1.1171675666007916,buitenlandsche,nederland,1847
0,0.9340535777593452,buitenlandsche,holland,1847
0,1.4995357105512048,buitenlandsche,geschiedenis,1847
0,1.6759320853075295,buitenlandsche,nationale,1847
0,1.3671308752288849,buitenland,natie,1848
0,1.2552258047972369,buitenland,vaderland,1848
0,0.8745017746362271,buitenland,nederland,1848
0,1.0626764051811886,buitenland,holland,1848
0,1.5114730045453952,buitenland,geschiedenis,1848
0,1.6950167064969015,buitenland,nationale,1848
0,1.475844372197518,buitenlandsche,natie,1848
0,1.3702519390371317,buitenlandsche,vaderland,1848
0,0.9695718440297192,buitenlandsche,nederland,1848
0,1.076394528772583,buitenlandsche,holland,1848
0,1.6418944320394149,buitenlandsche,geschiedenis,1848
0,1.8324467363804036,buitenlandsche,nationale,1848
0,1.3463865532485906,buitenland,natie,1849
0,1.1497610674051373,buitenland,vaderland,1849
0,0.9063865317396671,buitenland,nederland,1849
0,0.990034144588319,buitenland,holland,1849
0,1.224164887465357,buitenland,geschiedenis,1849
0,1.676256009660936,buitenland,nationale,1849
0,1.4411201089149126,buitenlandsche,natie,1849
0,1.3194771473704188,buitenlandsche,vaderland,1849
0,1.0186311157021164,buitenlandsche,nederland,1849
0,1.0108967084188125,buitenlandsche,holland,1849
0,1.3384890971398598,buitenlandsche,geschiedenis,1849
0,1.8613691457924344,buitenlandsche,nationale,1849
0,1.5169582053585147,buitenland,natie,1850
0,1.2159719446544481,buitenland,vaderland,1850
0,1.1016288691333407,buitenland,nederland,1850
0,1.1000118400914156,buitenland,holland,1850
