zaken | aangelegenheden | staatkunde | betrekkingen | politiek | zendingen,berigten | tijdingen | nieuwstijdingen | lijdingen | berichten | nieuws,waren | en | zonder | was | voorkomende | mede,havens | markten | producten | orders | schepen | mededinging,mogendheden | dagbladen | bladen | gezanten | regeringen | mogendheid,handel | granen | verzending | prijshoudend | tarwe | likeuren,reis | beursberigten | spanje | vijanden | aken | reizen,scheepvaart | zeevaart | haven | zeevarenden | vaart,beurzen | fondsen | effecten | effekten | schuld | bezittingen,leden | ministers | tijdschriften | staten | commissarissen | geleerden,year,sum
26.522593320235753,57.56385068762279,5.50098231827112,1.1787819253438114,1.9646365422396856,0.0,0.0,1.37524557956778,5.50098231827112,0.3929273084479371,1815,509.0
25.74430823117338,52.364273204903675,4.378283712784588,3.327495621716287,5.253940455341506,2.4518388791593697,0.3502626970227671,0.0,4.728546409807356,1.4010507880910683,1816,571.0
24.833702882483372,67.1840354767184,0.0,0.0,3.1042128603104215,1.3303769401330376,0.0,0.0,2.882483370288248,0.6651884700665188,1817,451.0
21.31782945736434,57.94573643410853,0.3875968992248062,0.0,1.550387596899225,1.1627906976744187,0.0,15.11627906976744,1.744186046511628,0.7751937984496124,1818,516.0
27.027027027027028,50.50675675675676,1.0135135135135136,2.027027027027027,2.364864864864865,4.5608108108108105,0.33783783783783783,10.97972972972973,1.1824324324324325,0.0,1819,592.0
28.65612648221344,59.48616600790514,0.3952569169960474,0.0,1.9762845849802373,0.0,0.0,7.114624505928854,1.5810276679841897,0.7905138339920948,1820,506.0
36.6306027820711,47.75888717156105,0.9273570324574961,0.6182380216383307,4.01854714064915,0.9273570324574961,0.7727975270479135,6.646058732612056,0.9273570324574961,0.7727975270479135,1821,647.0
50.960451977401135,32.090395480225986,0.6779661016949152,0.0,2.711864406779661,2.598870056497175,1.3559322033898304,3.1638418079096042,5.423728813559322,1.0169491525423728,1822,885.0
49.67105263157895,33.33333333333333,0.43859649122807015,0.43859649122807015,1.425438596491228,0.9868421052631579,0.7675438596491228,3.070175438596491,9.210526315789473,0.6578947368421052,1823,912.0
45.085190039318476,39.05635648754915,0.2621231979030144,0.39318479685452157,3.014416775884666,0.5242463958060288,0.2621231979030144,1.1795543905635648,9.305373525557012,0.9174311926605505,1824,763.0
43.328748280605225,40.577716643741404,0.2751031636863824,0.0,1.6506189821182942,2.613480055020633,0.0,1.3755158184319118,9.628610729023384,0.5502063273727648,1825,727.0
47.60845383759733,33.70411568409344,1.4460511679644048,1.0011123470522802,1.2235817575083427,1.8909899888765296,0.778642936596218,1.4460511679644048,10.678531701890991,0.22246941045606228,1826,899.0
51.4018691588785,32.126168224299064,1.9859813084112148,0.23364485981308408,1.4018691588785046,2.219626168224299,0.23364485981308408,1.5186915887850467,8.644859813084112,0.23364485981308408,1827,856.0
50.11600928074246,35.150812064965194,1.2761020881670533,0.0,1.6241299303944314,0.6960556844547563,0.0,0.580046403712297,10.092807424593968,0.46403712296983757,1828,862.0
56.29965947786606,33.82519863791146,0.340522133938706,0.681044267877412,2.6106696935300793,0.0,0.22701475595913734,1.362088535754824,4.6538024971623155,0.0,1829,881.0
51.97018104366348,31.52289669861555,0.42598509052183176,0.21299254526091588,3.5143769968051117,1.384451544195953,0.0,1.810436634717785,8.732694355697552,0.42598509052183176,1830,939.0
74.72085752568111,18.758374274229567,0.1786511835640911,0.31263957123715946,1.5185350602947745,0.1786511835640911,0.1786511835640911,0.5806163465832961,3.4836980794997765,0.08932559178204555,1831,2239.0
73.39861281109751,13.627090983272133,0.9383924928600571,3.712770297837617,1.9583843329253363,0.5303957568339454,0.24479804161566704,0.5303957568339454,4.814361485108119,0.24479804161566704,1832,2451.0
69.76007243096424,15.119963784517882,0.3168854685377999,1.0864644635581713,1.4938886373924853,0.3168854685377999,0.3168854685377999,1.3580805794477138,9.77818017202354,0.4526935264825713,1833,2209.0
56.80440771349863,23.195592286501377,0.4407713498622589,0.4407713498622589,1.4325068870523416,0.4407713498622589,0.5509641873278237,2.203856749311295,14.214876033057852,0.27548209366391185,1834,1815.0
46.07471575527883,30.590146182999455,0.4331348132106118,0.2165674066053059,2.1115322144017323,2.382241472658365,0.7579859231185706,2.382241472658365,14.834867352463455,0.2165674066053059,1835,1847.0
43.41814159292036,26.050884955752213,0.7743362831858407,0.33185840707964603,0.9402654867256638,1.9358407079646016,1.825221238938053,2.7101769911504423,22.013274336283185,0.0,1836,1808.0
54.56674473067916,23.185011709601874,1.56128024980484,0.39032006245121,1.56128024980484,0.39032006245121,1.1709601873536302,3.278688524590164,13.895394223263075,0.0,1837,1281.0
62.52573781743308,21.13932738503775,1.578586135895676,0.41180507892930684,2.9512697323266988,0.34317089910775567,0.9608785175017158,3.0199039121482496,5.971173644474949,1.0981468771448182,1838,1457.0
68.2454251883746,16.307857911733045,1.022604951560818,0.2152852529601722,1.6684607104413347,0.6996770721205597,1.0764262648008611,3.0678148546824544,7.427341227125941,0.2691065662002153,1839,1858.0
48.951994590939826,37.79580797836376,1.8255578093306288,0.676132521974307,1.757944557133198,0.2704530087897228,0.8113590263691683,2.839756592292089,5.070993914807302,0.0,1840,1479.0
62.97255308130503,24.754013464526153,1.294665976178146,0.5178663904712585,1.3982392542723976,0.25893319523562924,0.9321595028482652,1.8125323666494046,5.644743656136717,0.4142931123770067,1841,1931.0
43.01937207748831,36.74014696058784,2.8724114896459585,0.5344021376085505,1.402805611222445,1.068804275217101,1.8704074816299265,2.070808283233133,10.287241148964595,0.13360053440213762,1842,1497.0
53.86771300448431,28.02690582959641,2.6345291479820627,0.2802690582959641,2.130044843049327,2.0739910313901344,1.0650224215246635,2.0739910313901344,7.847533632286996,0.0,1843,1784.0
44.390243902439025,37.19512195121951,1.5853658536585367,1.951219512195122,1.0365853658536586,2.317073170731707,0.3658536585365854,2.195121951219512,8.841463414634147,0.12195121951219512,1844,1640.0
47.80194354465525,36.74224895881537,1.897269782508098,2.4525682554372974,1.1568718186024989,1.2956964368347987,0.7403979639055993,1.8047200370198981,5.9231837112447945,0.18509949097639983,1845,2161.0
52.50982103884766,33.56612832824094,1.3531209079004802,1.3531209079004802,1.0912265386294195,1.3094718463553032,0.9166302924487123,0.5237887385421214,7.289393278044522,0.08729812309035355,1846,2291.0
48.45246868091378,27.966101694915253,3.574060427413412,1.0316875460574797,3.389830508474576,2.284450994841562,2.3581429624170966,0.07369196757553427,10.39056742815033,0.47899778924097275,1847,2714.0
55.38379530916845,29.90405117270789,0.6130063965884861,0.26652452025586354,1.7857142857142856,0.3731343283582089,0.18656716417910446,0.053304904051172705,11.380597014925373,0.053304904051172705,1848,3752.0
54.8936170212766,28.541033434650455,0.6382978723404255,0.851063829787234,2.1580547112462005,0.3343465045592705,0.729483282674772,0.2735562310030395,11.458966565349545,0.12158054711246201,1849,3290.0
52.09770114942529,28.620689655172416,1.0919540229885056,0.8045977011494253,1.3218390804597702,0.603448275862069,1.5517241379310345,0.3735632183908046,13.24712643678161,0.28735632183908044,1850,3480.0
42.5287356321839,31.368186874304783,1.8168335187245088,1.0011123470522802,2.4471635150166855,1.4831294030404154,0.6303299962921765,0.44493882091212456,15.869484612532444,2.4100852799406747,1851,2697.0
47.66604427847426,29.021072285942918,1.0136036276340359,0.720192051213657,5.174713256868499,0.5601493731661776,4.587890104027741,0.6668444918644971,10.162710056014937,0.4267804747932782,1852,3749.0
47.12328767123288,30.062266500622663,0.6475716064757161,1.046077210460772,5.404732254047322,0.797011207970112,5.7534246575342465,0.17434620174346202,8.393524283935243,0.5977584059775841,1853,4015.0
45.72574580095262,25.068939583855602,1.704687891702181,7.771371270995236,2.4316871396339934,1.153171220857358,6.1418901980446226,0.17548257708698922,9.57633492103284,0.25068939583855604,1854,3989.0
