rogge | ƒ475 | ƒ450 | ƒ7— | ƒ525 | ƒ6—,waren | en | was | voor | werd | met,zaken | politiek | kroniek | bladen | staatkunde | aangelegenheden,huizen | leden | journalisten | officieren | tijdschriften | geleerden,berigten | berichten | effecten | schuld | reis | beursberigten,havens | beurzen | fondsen | staatsfondsen | markten | kooplieden,granen | soorten | markt | suiker | handel | meerendeels,fr | dito | nieuws | 1867 | handelsberichten | perpetueele,year,sum
0.04946821667078902,1.8797922334899828,48.00890427900074,0.19787286668315607,31.659658669304974,16.57185258471432,1.6324511501360377,0.0,1854,4043.0
0.0,0.2772002772002772,44.097944097944094,1.4784014784014783,34.85793485793486,16.90921690921691,1.1319011319011318,1.2474012474012475,1855,4329.0
0.0,1.123370110330993,42.26680040120361,0.320962888665998,37.91374122367101,15.747241725175526,1.8054162487462388,0.82246740220662,1856,4985.0
0.1969796454366382,1.6633836725760562,36.87896695119282,0.5033924272269643,39.089516305537316,17.574961698402277,1.772816808929744,2.3199824906981834,1857,4569.0
0.039238767902687856,2.687855601334118,42.18167549538944,1.3341181086913871,40.690602315087304,9.633117520109868,2.413184226015303,1.0202079654698843,1858,5097.0
0.0,2.7566707898922074,48.34776462272487,0.5477999646580668,34.22866230782824,11.556812157625023,2.509277257465983,0.05301289980561937,1859,5659.0
0.0,2.330173775671406,51.6390205371248,0.8096366508688783,34.972353870458136,9.281200631911531,0.9281200631911531,0.03949447077409163,1860,5064.0
0.0,2.692797960484385,60.40471637985978,1.147227533460803,29.079031230082858,5.226258763543658,1.449968132568515,0.0,1861,6276.0
0.0496113775425831,3.5058706796758723,61.36927402017529,1.207210186869522,26.161733090788818,7.011741359351745,0.6945592855961633,0.0,1862,6047.0
0.21729008225981686,3.3990377153499924,58.14061772466243,0.636349526618035,28.04594133167779,8.59847896942418,0.8381188887164364,0.12416576129132392,1863,6443.0
0.033681374200067365,2.8123947457056246,61.906365779723814,0.370495116200741,25.159986527450318,8.504546985517008,0.6567867969013136,0.5557426743011116,1864,5938.0
0.0411946446961895,6.797116374871266,50.9783728115345,0.7003089598352213,29.433573635427397,10.010298661174048,1.297631307929969,0.741503604531411,1865,4855.0
0.19744835965978128,5.771567436208992,65.47691373025516,0.531591737545565,17.253948967193196,7.897934386391252,2.6883353584447147,0.18226002430133656,1866,6584.0
0.11774402449075709,4.285882491463558,65.40680560461557,1.295184269398328,16.472389026256916,9.254680324973508,2.837630990227246,0.32968326857411984,1867,8493.0
0.19401330376940135,4.864190687361419,65.57649667405765,0.5958980044345897,17.308758314855876,7.635809312638581,2.757760532150776,1.0670731707317074,1868,7216.0
0.6453926138400861,7.20688418788096,56.31050555754751,1.219074937253496,21.08282538544281,9.160989602007888,3.0118321979204015,1.3624955181068483,1869,5578.0
0.5627705627705628,7.012987012987012,54.090909090909086,0.5627705627705628,22.316017316017316,7.316017316017316,1.5367965367965368,6.6017316017316015,1870,4620.0
0.5550929780738274,1.8595614765473216,60.06106022758813,1.2212045517624202,19.983347210657783,6.9109075770191515,2.608936996946989,6.7998889814043855,1871,3603.0
2.059419311276165,2.2957461174881835,59.79068197164078,2.12694125590817,19.61512491559757,8.474004051316678,2.835921674544227,2.802160702228224,1872,2962.0
1.053370786516854,2.914325842696629,60.53370786516854,1.580056179775281,23.209269662921347,5.582865168539326,4.669943820224719,0.45646067415730335,1873,2848.0
1.2442520962942927,3.327021909656478,53.09710576142819,1.2172031376791994,27.671084663240464,7.140925074384636,6.03191777116581,0.2704895861509332,1874,3697.0
1.4054054054054055,2.189189189189189,55.32432432432432,4.783783783783783,16.0,11.351351351351353,8.81081081081081,0.13513513513513514,1875,3700.0
0.985545335085414,3.252299605781866,57.260183968462556,1.6097240473061762,13.896189224704337,9.921156373193167,12.220762155059132,0.8541392904073587,1876,3044.0
1.4381591562799616,4.154682007031001,57.845957174816235,1.278363694471077,8.21348673697667,10.738255033557047,15.787791626717802,0.5433045701502077,1877,3129.0
0.9803921568627451,2.7629233511586455,48.51455733808675,2.4955436720142603,7.516339869281046,13.48781937017231,16.072489601901367,8.169934640522875,1878,3366.0
0.7898448519040903,2.933709449929478,60.0,2.172073342736248,8.34978843441467,10.380818053596615,12.2425952045134,3.1311706629055003,1879,3545.0
0.6894649751792609,2.344180915609487,65.60948703805846,1.2134583563154993,8.21842250413679,12.575841147269717,8.825151682294539,0.5239933811362383,1880,3626.0
0.8542445274959957,2.9097704217832354,62.893753336892686,1.041110517885745,5.178857447944473,13.854778430325682,12.386545648691937,0.8809396689802456,1881,3746.0
0.31007751937984496,3.8981173864894796,53.06755260243632,0.7530454042081949,6.976744186046512,15.282392026578073,13.53266888150609,6.179401993355482,1882,4515.0
0.4327220276117865,7.665361631980218,56.150834535338966,2.081186894704307,8.118689470430661,10.632598392746754,9.911395013393777,5.00721203379353,1883,4853.0
0.37374445223078717,9.250175192711984,58.84139219808456,1.751927119831815,6.587245970567625,9.06330296659659,10.324690492875495,3.807521607101145,1884,4281.0
0.9828009828009828,7.917007917007917,58.06715806715806,0.7644007644007643,9.30930930930931,7.425607425607425,12.421512421512421,3.112203112203112,1885,3663.0
0.6845238095238095,6.547619047619048,59.017857142857146,0.8928571428571428,7.946428571428571,8.273809523809524,15.386904761904763,1.25,1886,3360.0
1.0263522884882108,7.572815533980583,58.6130374479889,1.8585298196948683,3.9944521497919556,8.488210818307905,14.979195561719832,3.467406380027739,1887,3605.0
2.388399203866932,4.833665055444982,63.17884560705146,2.1609326130224624,4.691498436167188,8.41626386124538,13.392095535968155,0.9382996872334376,1888,3517.0
3.9259424492527324,6.022752621012715,57.08231095248717,1.4945349096587106,3.9928619228195403,10.751728753067143,15.837608744144546,0.8922596475574393,1889,4483.0
2.9681702792423352,4.003124389767623,54.6182386252685,2.2456551454793985,12.614723686779925,9.470806483108769,12.985744971685218,1.0935364186682288,1890,5121.0
2.8649921507064366,3.0808477237048666,56.41679748822605,1.1577708006279435,13.736263736263737,10.8712715855573,11.10675039246468,0.7653061224489796,1891,5096.0
1.6711681296421337,2.515192437542201,50.270087778528016,2.954085077650236,18.163403106009454,14.264010803511141,9.571235651586765,0.5908170155300473,1892,5924.0
0.9605588706156308,2.765245233590453,44.14204628147286,1.7755785184107118,19.953427448697425,22.544025614903216,7.116867995924901,0.7422500363848057,1893,6871.0
1.103470334239565,2.174956021109867,46.37773868543099,1.3913321605629299,17.19174796097873,22.101391332160564,9.083639852870622,0.5757236526467295,1894,6253.0
0.8854712804380752,1.1068391005475942,52.75544681346849,2.9593382267272514,14.190842362810205,19.328905976931143,8.202260281952697,0.5708959571245485,1895,8583.0
0.7995873097755997,1.1477946866133608,58.498839308743875,2.1279339695640958,12.096982202734074,16.50760897601238,8.111942223368585,0.7093113231880319,1896,7754.0
1.3709160794362587,0.7943625880845611,58.89814221652787,2.0243433696348494,12.632927610506087,17.565663036515055,6.073030108904549,0.6406149903907752,1897,7805.0
1.0206251328938976,0.9887305974909633,59.38762492026366,4.25260472039124,13.36381033382947,11.981713799702318,6.899851158834787,2.1050393365936637,1898,9406.0
0.8686936184430336,0.7461855440472214,60.14032743067157,2.34992760886513,14.634146341463413,15.23554961577013,5.1787504176411625,0.8464194230983405,1899,8979.0
0.9557792787052377,0.700904804383841,62.928507709952854,1.631196635656939,16.19727284312476,11.902637950809227,5.1102332101440044,0.5734675672231426,1900,7847.0
0.56173200702165,0.6085430076067876,63.34698654183734,1.743709771796372,16.255119953189,10.637799882972498,6.015213575190169,0.8308952603861908,1901,8545.0
0.7829271372648062,0.5177421391589847,57.01477459275161,1.8689228437934085,17.577977017300164,12.93092562192196,7.311529233489076,1.99520141431999,1902,7919.0
0.4370506132806993,0.35246017200056395,57.83166502185253,1.2265613985619626,18.045960806428873,14.211194135062739,5.935429296489496,1.9596785563231356,1903,7093.0
0.5211564710261819,0.5831989080531084,59.32497828514705,1.6131033627000868,14.828142449435413,15.771187492244696,6.266286139719568,1.091946891673905,1904,8059.0
0.43268263232038634,0.523244113503723,64.18796538538942,1.6804185952908028,12.577983497685652,11.169249345944857,8.019722278124371,1.408734151740793,1905,9938.0
0.2332037756801777,0.39977790116601886,65.2304275402554,1.987784564131038,12.515269294836202,10.982787340366464,7.118267629094947,1.532481954469739,1906,9005.0
0.4079254079254079,0.8886946386946386,62.42715617715617,2.9283216783216783,13.665501165501166,10.664335664335663,6.876456876456877,2.1416083916083917,1907,6864.0
0.32048169369719337,0.5050014567349713,70.3408759832961,1.8549091968534523,10.07089443527241,9.293969117218607,5.758958920073808,1.8549091968534523,1908,10297.0
1.1292073832790446,0.7274701411509229,65.7871878393051,1.9543973941368076,11.606948968512485,8.859934853420196,6.970684039087947,2.964169381107492,1909,9210.0
0.7362324531265338,0.5988023952095809,60.08638460783351,1.8847550800039266,11.347796210856975,16.010601747325023,6.361048395013253,2.9743791106311965,1910,10187.0
0.6359300476947536,0.42674253200568996,63.38381725378629,2.2257551669316373,9.287925696594428,15.44640615848046,5.0790728809304655,3.51435026357627,1911,11951.0
0.8345727978846471,0.8758882829284417,58.7423566352669,2.049248058172203,10.535448686167575,19.6744339778549,4.7017021979838045,2.5863493637415305,1912,12102.0
0.8293153326904532,0.9546769527483125,59.40212150433945,3.0568948891031824,7.945998071359692,19.556412729026036,5.1591128254580525,3.0954676952748312,1913,10370.0
