bladen | aangelegenheden | mogendheden | pers | dagbladen | betrekkingen,granen | soorten | markt | suiker | handel | meerendeels,zaken | berigten | berichten | kroniek | reis | beursberigten,fondsen | staatsfondsen | effecten | schuld | rekening | effekten,rogge | ƒ475 | ƒ450 | ƒ7— | ƒ525 | ƒ6—,waren | en | was | voor | werd | met,huizen | leden | zeevaart | officieren | tijdschriften | geleerden,havens | beurzen | markten | kooplieden | scheepvaart | maatschappijen,politiek | staatkunde | mogendheid | troepen | vijanden | verwikkelingen,fr | dito | 1867 | handelsberichten | perpetueele | marktberichten,year,sum
3.6010288653901115,0.6001714775650185,76.85052872249214,7.602172049156902,0.0,1.0860245784509859,0.40011431837667905,6.744784224064018,3.115175764504144,0.0,1850,3499.0
4.371785451873622,1.322556943423953,70.64658339456282,7.531227038941954,0.07347538574577515,1.8001469507714913,2.5716385011021305,10.249816311535636,1.4327700220426156,0.0,1851,2722.0
7.050435701082651,0.5017163982043834,77.68682334301558,3.723263797200951,0.0,1.2146818061790334,0.5281225244256668,7.710588856614735,1.5843675732770002,0.0,1852,3787.0
7.493221592309589,0.6655163914222332,78.90066551639143,1.8979541533152577,0.0,0.6408676361843727,0.4929751047572098,7.887601676115357,2.02119792950456,0.0,1853,4057.0
4.27900074202325,1.6324511501360377,71.72891417264408,1.904526341825377,0.04946821667078902,2.2013356418501115,0.2968093000247341,15.335147167944596,2.572347266881029,0.0,1854,4043.0
3.511203511203511,1.178101178101178,72.11827211827212,2.61030261030261,0.0,0.7392007392007391,1.3629013629013629,15.015015015015015,2.2176022176022174,1.2474012474012475,1855,4329.0
4.974924774322969,1.8054162487462388,70.25075225677031,3.911735205616851,0.0,1.5446339017051154,0.28084252758274825,12.67803410230692,3.7311935807422265,0.82246740220662,1856,4985.0
6.3471219085138975,1.772816808929744,66.79798643029109,3.4143138542350626,0.1969796454366382,1.6633836725760562,0.5252790544977018,14.55460713504049,2.4075289997811335,2.3199824906981834,1857,4569.0
7.1806945261918775,2.413184226015303,72.67019815577791,2.707474985285462,0.039238767902687856,2.64861683343143,1.373356876594075,7.514224053364724,2.491661761820679,0.9613498136158525,1858,5097.0
7.439476939388584,2.509277257465983,66.7962537550804,4.559109383283266,0.0,4.046651351828945,0.49478706485244744,8.14631560346351,5.955115744831242,0.05301289980561937,1859,5659.0
7.800157977883096,0.9281200631911531,72.31437598736177,3.4360189573459716,0.0,2.2906793048973144,0.45418641390205367,6.93127962085308,5.845181674565561,0.0,1860,5064.0
8.843212237093692,1.449968132568515,74.76099426386233,1.7527087316762269,0.0,2.692797960484385,1.9917144678138943,4.0471637985978335,4.461440407903123,0.0,1861,6276.0
7.425169505539937,0.6945592855961633,74.2682321812469,1.488341326277493,0.0496113775425831,3.538944931370928,1.5048784521250207,6.069125186042665,4.96113775425831,0.0,1862,6047.0
9.421077137979202,0.8381188887164364,70.20021729008225,2.6230017072792178,0.21729008225981686,3.367996275027161,0.5742666459723731,6.301412385534688,6.33245382585752,0.12416576129132392,1863,6443.0
8.36982148871674,0.6567867969013136,72.26338834624453,2.7787133715055576,0.033681374200067365,2.862916807005726,0.42101717750084205,6.2142135399124285,6.197372852812395,0.20208824520040417,1864,5938.0
7.2502574665293515,1.297631307929969,66.87950566426365,2.677651905252317,0.0411946446961895,6.838311019567456,0.7826982492276005,8.19773429454171,5.76725025746653,0.26776519052523173,1865,4855.0
8.915552855407046,2.6883353584447147,66.05407047387605,4.1767922235722965,0.19744835965978128,5.741190765492102,0.5467800729040098,5.164034021871203,6.515795868772782,0.0,1866,6584.0
10.8089014482515,2.8611797951253974,62.2865889556105,6.923348640056518,0.11774402449075709,4.2387848816672555,1.2480866596020253,4.285882491463558,7.029318262098198,0.20016484163428708,1867,8493.0
10.3519955654102,2.757760532150776,65.79822616407982,5.446230598669623,0.19401330376940135,4.808758314855876,0.512749445676275,4.684035476718403,4.406873614190687,1.0393569844789357,1868,7216.0
10.021513087128003,3.101470060953747,60.14700609537469,3.7827178200071714,0.6453926138400861,7.457870204374329,1.3266403728935103,7.171029042667623,5.306561491574041,1.0397992111868053,1869,5578.0
6.558441558441558,1.6666666666666667,62.900432900432904,5.757575757575758,0.5627705627705628,6.948051948051948,0.41125541125541126,5.909090909090909,2.748917748917749,6.536796536796537,1870,4620.0
6.855398279211768,2.8309741881765196,60.64390785456564,8.159866777685263,0.5550929780738274,1.8595614765473216,1.1934499028587289,5.68970302525673,5.412156536219817,6.7998889814043855,1871,3603.0
10.027008777852803,2.9034436191762323,59.65563808237677,8.946657663740716,2.059419311276165,2.2957461174881835,2.0931802835921673,6.61715057393653,2.599594868332208,2.802160702228224,1872,2962.0
11.376404494382022,4.775280898876404,61.51685393258427,7.970505617977527,1.053370786516854,2.914325842696629,1.6853932584269662,4.915730337078652,3.686797752808989,0.10533707865168539,1873,2848.0
7.654855288071409,6.086015688395997,55.20692453340546,17.25723559642954,1.2442520962942927,3.2188260751961053,1.1090073032188261,4.841763592101704,3.272923992426292,0.10819583446037327,1874,3697.0
6.945945945945946,8.81081081081081,50.108108108108105,16.864864864864863,1.4054054054054055,2.135135135135135,4.135135135135135,6.486486486486487,3.027027027027027,0.08108108108108107,1875,3700.0
6.898817345597898,12.220762155059132,49.60578186596584,13.403416557161629,0.985545335085414,3.3180026281208934,1.7082785808147174,8.015768725361367,3.7122207621550594,0.1314060446780552,1876,3044.0
8.341323106423777,15.787791626717802,46.692233940556086,11.185682326621924,1.4381591562799616,4.314477468839885,1.4062000639181849,6.391818472355385,4.1227229146692235,0.31959092361776925,1877,3129.0
5.822935234699941,16.072489601901367,38.74034462269756,10.903149138443256,0.9803921568627451,2.6737967914438503,2.5549613784907903,8.55614973262032,5.585264408793821,8.110516934046345,1878,3366.0
8.406205923836389,12.2425952045134,48.40620592383639,8.321579689703809,0.7898448519040903,2.933709449929478,2.1156558533145273,7.306064880112835,6.600846262341325,2.8772919605077574,1879,3545.0
7.0049641478212905,8.825151682294539,54.68836183121898,3.667953667953668,0.6894649751792609,2.344180915609487,1.1307225592939878,10.783232211803641,10.341974627688913,0.5239933811362383,1880,3626.0
6.753870795515217,12.386545648691937,52.42925787506674,6.994127068873465,0.8542445274959957,2.856380138814736,1.0945008008542445,10.918312867058196,4.831820608649226,0.8809396689802456,1881,3746.0
4.983388704318937,13.53266888150609,46.666666666666664,9.634551495016613,0.31007751937984496,3.8981173864894796,0.7751937984496124,10.43189368770764,3.6987818383167217,6.068660022148395,1882,4515.0
4.9453946012775605,9.911395013393777,50.13393777045126,11.930764475582114,0.4327220276117865,7.665361631980218,1.978157840511024,5.254481763857408,2.9878425716051926,4.759942303729652,1883,4853.0
4.22798411586078,10.324690492875495,52.16071011445924,9.156739079654287,0.37374445223078717,9.250175192711984,1.5650548937164215,4.905395935529082,4.22798411586078,3.807521607101145,1884,4281.0
4.231504231504232,12.476112476112476,51.242151242151245,11.684411684411684,0.9828009828009828,7.917007917007917,0.8463008463008462,3.4944034944034947,4.067704067704068,3.0576030576030573,1885,3663.0
3.9285714285714284,15.535714285714286,51.2797619047619,11.071428571428571,0.6845238095238095,6.547619047619048,1.0119047619047619,3.958333333333333,4.732142857142857,1.25,1886,3360.0
5.07628294036061,14.979195561719832,49.95839112343967,7.68377253814147,1.0263522884882108,7.572815533980583,1.5256588072122053,4.2995839112343965,4.410540915395284,3.467406380027739,1887,3605.0
5.08956497014501,13.392095535968155,53.48308217230594,7.136764287745237,2.388399203866932,4.833665055444982,1.9050326983224337,3.6963321012226333,7.136764287745237,0.9382996872334376,1888,3517.0
4.9297345527548515,15.837608744144546,47.37898728530002,9.32411331697524,3.9259424492527324,6.022752621012715,1.427615436091903,4.037474905197413,6.223511041713139,0.8922596475574393,1889,4483.0
6.033977738722906,13.024799843780514,54.110525288029685,8.553016988869361,2.9681702792423352,3.925014645577036,1.9136887326694003,3.0072251513376296,5.623901581722319,0.8396797500488187,1890,5121.0
3.9442700156985873,11.10675039246468,59.71350078492935,8.928571428571429,2.8649921507064366,3.120094191522763,1.510989010989011,3.924646781789639,4.297488226059654,0.5886970172684459,1891,5096.0
5.064145847400405,9.571235651586765,51.87373396353815,19.007427413909518,1.6711681296421337,2.515192437542201,2.447670492910196,2.802160702228224,4.62525320729237,0.4220121539500338,1892,5924.0
3.391063891718818,7.116867995924901,48.711977878038134,21.97642264590307,0.9605588706156308,2.765245233590453,1.7173628292824916,10.42060835395139,2.255857953718527,0.6840343472565856,1893,6871.0
3.3583879737725892,9.163601471293779,50.983527906604834,17.607548376779146,1.103470334239565,2.174956021109867,1.0395010395010396,11.642411642411643,2.494802494802495,0.4317927394850472,1894,6253.0
5.452638937434464,8.34207153675871,52.40591867645345,13.270418268670628,0.8854712804380752,1.1068391005475942,2.7962250961202377,10.241174414540371,5.009903297215426,0.4893393918210416,1895,8583.0
5.751870002579314,8.228011348981171,57.02863038431777,7.428424039205571,0.7995873097755997,1.17358782563838,1.7668300232138252,10.833118390508124,6.396698478204797,0.5932421975754449,1896,7754.0
5.932094811018578,6.124279308135811,59.525944907110826,8.686739269698911,1.3709160794362587,0.7815502882767457,1.5246636771300448,11.710442024343369,3.7283792440743113,0.6149903907751442,1897,7805.0
11.30129704443972,6.974271741441633,56.644694875611314,7.21879651286413,1.0206251328938976,0.9887305974909633,0.9780990856899852,8.366999787369764,4.433340421007868,2.0731448011907294,1898,9406.0
7.261387682369974,5.51286334781156,60.28510970041208,8.720347477447376,0.8686936184430336,0.7016371533578349,1.7930727252478005,10.123621784163047,4.0650406504065035,0.6682258603407952,1899,8979.0
5.836625461959985,5.275901618452912,65.37530266343826,5.887600356824264,0.9557792787052377,0.6754173569517014,1.159678858162355,10.462597170893336,3.8486045622530907,0.5224926723588633,1900,7847.0
5.710942071386776,6.296079578700994,66.19075482738444,5.547103569338795,0.56173200702165,0.5383265067290813,1.4043300175541251,9.935634874195436,2.9022820362785255,0.9128145114101813,1901,8545.0
5.265816390958454,8.170223513069832,62.419497411289306,4.937492107589342,0.7829271372648062,0.5177421391589847,1.7173885591615103,11.668139916656143,2.399292840005051,2.1214799848465713,1902,7919.0
3.933455519526294,7.331171577611729,64.99365571690399,5.216410545608347,0.4370506132806993,0.35246017200056395,0.8459044128013534,11.74397293105879,3.002960665444805,2.1429578457634286,1903,7093.0
4.256111180047152,6.985978409231914,64.44968358357116,5.5465938702072215,0.5211564710261819,0.5831989080531084,1.4393845390246929,12.147909169872193,2.84154361583323,1.228440253133143,1904,8059.0
5.685248540953914,8.51277923123365,64.6206480177098,3.350774803783457,0.43268263232038634,0.523244113503723,1.15717448178708,9.327832561883678,4.940631917890924,1.448983698933387,1905,9938.0
5.119378123264853,7.640199888950583,64.31982232093281,2.0322043309272626,0.2332037756801777,0.39977790116601886,1.5880066629650196,10.1388117712382,6.718489727928928,1.810105496946141,1906,9005.0
6.0606060606060606,7.6194638694638686,66.43356643356644,1.8065268065268065,0.4079254079254079,0.8886946386946386,1.7773892773892772,9.557109557109557,3.307109557109557,2.1416083916083917,1907,6864.0
5.273380596290181,6.322229775662815,67.32057880936195,1.942313295134505,0.32048169369719337,0.5050014567349713,1.7286588326697094,8.089734874235214,6.982616296008547,1.515004370204914,1908,10297.0
5.971769815418024,7.546145494028231,64.7014115092291,2.269272529858849,1.1292073832790446,0.7057546145494028,1.3355048859934855,7.741585233441911,6.058631921824104,2.5407166123778504,1909,9210.0
5.0358299793854915,7.038382251889663,61.784627466378716,2.5031903406302147,0.7362324531265338,0.5791695297928733,1.45283204083636,14.547953273780308,4.093452439383528,2.228330224796309,1910,10187.0
4.853150363986277,5.539285415446407,62.17889716341729,1.9579951468496362,0.6359300476947536,0.42674253200568996,1.757175131788135,14.517613588821018,4.9870303740272774,3.146180235963518,1911,11951.0
4.123285407370682,5.337960667658239,57.816889770285904,3.313501900512312,0.8345727978846471,0.9089406709634771,1.8013551479094363,18.55891588167245,5.32143447364072,1.983143282102132,1912,12102.0
4.590163934426229,5.872709739633558,57.72420443587271,3.3751205400192865,0.8293153326904532,0.9257473481195757,1.918997107039537,17.955641272902604,4.281581485053038,2.526518804243009,1913,10370.0
