berigten | dagbladen | tijdingen | nieuwstijdingen | lijdingen | bladen,scheepvaart | havens | markten | bezittingen | producten | mededinging,reis | beursberigten | waren | leden | zeevaart | tijdschriften,paspoorten | orders | verzending | schepen | likeuren | steenkolen,zaken | aangelegenheden | staatkunde | betrekkingen | mogendheden | politiek,beurzen | fondsen | effecten | effekten | schuld | schuldeischers,handel | granen | prijshoudend | tarwe | soorten | prijshoudende,en | zonder | was | voorkomende | mede | als,year,sum
57.56385068762279,1.1787819253438114,1.37524557956778,0.0,28.880157170923383,5.50098231827112,0.0,5.50098231827112,1815,509.0
53.06479859894922,2.9772329246935203,1.0507880910683012,3.852889667250438,30.64798598949212,4.728546409807356,0.0,3.677758318739054,1816,571.0
68.51441241685144,1.5521064301552108,0.0,0.8869179600886918,27.27272727272727,1.3303769401330376,0.4434589800443459,0.0,1817,451.0
58.91472868217055,15.11627906976744,0.0,0.3875968992248062,22.674418604651162,1.744186046511628,0.7751937984496124,0.3875968992248062,1818,516.0
52.02702702702703,12.33108108108108,0.6756756756756757,3.5472972972972974,27.87162162162162,1.1824324324324325,1.6891891891891893,0.6756756756756757,1819,592.0
59.88142292490119,7.114624505928854,0.3952569169960474,0.0,31.027667984189723,1.5810276679841897,0.0,0.0,1820,506.0
48.37712519319938,6.9551777434312205,0.7727975270479135,0.3091190108191654,40.80370942812983,0.9273570324574961,0.9273570324574961,0.9273570324574961,1821,647.0
32.316384180790955,3.1638418079096042,1.5819209039548021,0.7909604519774011,54.463276836158194,5.423728813559322,1.807909604519774,0.4519774011299435,1822,885.0
33.771929824561404,3.289473684210526,0.9868421052631579,0.9868421052631579,50.76754385964912,9.210526315789473,0.5482456140350876,0.43859649122807015,1823,912.0
40.76015727391874,1.834862385321101,0.655307994757536,0.0,46.92005242463958,9.043250327653997,0.5242463958060288,0.2621231979030144,1824,763.0
41.26547455295736,1.925722145804677,0.0,0.5502063273727648,44.84181568088033,9.07840440165062,2.063273727647868,0.2751031636863824,1825,727.0
34.03781979977753,2.6696329254727478,0.778642936596218,0.22246941045606228,48.49833147942158,10.456062291434929,1.8909899888765296,1.4460511679644048,1826,899.0
32.35981308411215,1.7523364485981308,0.7009345794392523,0.5841121495327103,52.570093457943926,8.644859813084112,1.6355140186915886,1.7523364485981308,1827,856.0
35.730858468677496,0.580046403712297,0.0,0.0,51.62412993039444,10.092807424593968,0.6960556844547563,1.2761020881670533,1828,862.0
35.07377979568672,2.0431328036322363,0.22701475595913734,0.22701475595913734,57.66174801362089,4.426787741203178,0.0,0.340522133938706,1829,881.0
32.694355697550584,2.023429179978701,0.8519701810436635,0.8519701810436635,53.99361022364217,8.30670926517572,0.8519701810436635,0.42598509052183176,1830,939.0
20.142920946851273,0.6699419383653417,0.1786511835640911,0.31263957123715946,74.85484591335417,3.4836980794997765,0.1786511835640911,0.1786511835640911,1831,2239.0
14.89188086495308,4.039167686658507,0.4079967360261118,0.5711954304365565,74.17380660954713,4.814361485108119,0.1631986944104447,0.9383924928600571,1832,2451.0
16.070620190131283,1.9013128112267994,0.9506564056133997,0.3168854685377999,70.48438207333635,9.77818017202354,0.1810774105930285,0.3168854685377999,1833,2209.0
24.40771349862259,1.9283746556473829,0.4407713498622589,0.5509641873278237,57.57575757575758,14.214876033057852,0.4407713498622589,0.4407713498622589,1834,1815.0
31.61884136437466,2.382241472658365,1.1911207363291825,0.32485110990795885,47.15755278830536,14.834867352463455,2.273957769355712,0.2165674066053059,1835,1847.0
26.548672566371685,2.3783185840707963,2.3783185840707963,0.497787610619469,43.860619469026545,21.902654867256636,1.6592920353982303,0.7743362831858407,1836,1808.0
24.121779859484775,3.825136612021858,1.9516003122560501,0.0,55.19125683060109,13.739266198282593,0.39032006245121,0.78064012490242,1837,1281.0
23.06108442004118,3.225806451612903,2.4708304735758406,0.13726835964310227,63.555250514756345,5.833905284831846,0.34317089910775567,1.3726835964310227,1838,1457.0
16.79224973089343,2.798708288482239,2.4219590958019377,0.6458557588805167,69.42949407965554,6.835306781485468,0.2691065662002153,0.8073196986006458,1839,1858.0
38.74239350912779,3.313049357674104,1.2170385395537524,0.0,49.763353617308994,4.86815415821501,0.2704530087897228,1.8255578093306288,1840,1479.0
25.686172967374414,2.589331952356292,0.8803728638011392,0.0,63.90471258415329,5.385810460901087,0.25893319523562924,1.294665976178146,1841,1931.0
39.54575818303273,3.3400133600534407,0.6012024048096193,0.13360053440213762,43.35337341349366,9.418837675350701,1.068804275217101,2.5384101536406143,1842,1497.0
29.316143497757846,2.18609865470852,1.5134529147982063,1.8497757847533634,53.19506726457399,7.847533632286996,2.0739910313901344,2.0179372197309418,1843,1784.0
37.86585365853659,4.146341463414634,0.4878048780487805,0.3658536585365854,44.75609756097561,8.71951219512195,2.073170731707317,1.5853658536585367,1844,1640.0
37.20499768625636,4.211013419713096,1.2956964368347987,0.09254974548819991,48.49606663581675,5.691809347524295,1.3882461823229986,1.6196205460434983,1845,2161.0
34.35181143605413,1.003928415539066,1.4404190309908338,0.6547359231776516,52.815364469663905,7.071147970318638,1.5713662156263641,1.0912265386294195,1846,2291.0
29.108327192336038,1.142225497420781,4.8636698599852615,0.9211495946941783,50.773765659543116,9.837877671333825,1.8054532056005896,1.5475313190862197,1847,2714.0
30.2771855010661,0.3464818763326226,0.2931769722814499,0.10660980810234541,56.79637526652452,11.194029850746269,0.3731343283582089,0.6130063965884861,1848,3752.0
29.27051671732523,0.6990881458966566,1.155015197568389,1.0030395136778116,56.048632218844986,11.21580547112462,0.3343465045592705,0.2735562310030395,1849,3290.0
29.79885057471264,0.8045977011494253,2.270114942528736,0.8045977011494253,52.35632183908046,13.189655172413794,0.1724137931034483,0.603448275862069,1850,3480.0
32.18390804597701,0.96403411197627,4.263997033741194,1.1865035224323321,44.048943270300335,15.721171672228401,1.0752688172043012,0.5561735261401557,1851,2697.0
31.58175513470259,1.0936249666577753,5.414777273939717,0.40010669511869834,50.280074686583085,10.056014937316618,0.5068018138170179,0.6668444918644971,1852,3749.0
33.02615193026152,0.49813200498132004,6.47571606475716,1.046077210460772,49.71357409713574,8.34371108343711,0.572851805728518,0.32378580323785805,1853,4015.0
26.372524442216093,7.620957633492104,7.370268237653548,0.576585610428679,46.903985961393836,9.476059162697418,1.0027575833542242,0.6768613687641012,1854,3989.0
