,pmi,w1,w2,year
0,1.5134493018556108,buitenlandsche,verhouding,1826
0,2.554903176683772,buitenlandsche,verhoudingen,1826
0,1.3141163992351197,buitenlandsche,afstand,1826
0,1.5034081629120026,buitenland,verre,1826
0,0.0,buitenland,verbindingen,1826
0,0.0,buitenland,verbinding,1826
0,1.5533265178653213,buitenland,betrekking,1826
0,1.7992933398196322,buitenland,betrekkingen,1826
0,1.5506491400946052,buitenland,verhouding,1826
0,2.437952335095508,buitenland,verhoudingen,1826
0,1.3369275000220142,buitenland,afstand,1826
0,1.2449998408850638,buitenlandsche,verre,1827
0,2.012006082583133,buitenlandsche,verbindingen,1827
0,1.318858902023188,buitenlandsche,verbinding,1827
0,1.5722162319338944,buitenlandsche,betrekking,1827
0,1.9048614451318056,buitenlandsche,betrekkingen,1827
0,1.0776968452063003,buitenlandsche,verhouding,1827
0,1.4730095818504465,buitenlandsche,verhoudingen,1827
0,1.2632890508683772,buitenlandsche,afstand,1827
0,1.286913798817703,buitenland,verre,1827
0,1.9067623961794853,buitenland,verbindingen,1827
0,1.2136152156195397,buitenland,verbinding,1827
0,1.5980008079366503,buitenland,betrekking,1827
0,1.9266174494894648,buitenland,betrekkingen,1827
0,1.2826080871064913,buitenland,verhouding,1827
0,1.3677658954467982,buitenland,verhoudingen,1827
0,1.2778465642773496,buitenland,afstand,1827
0,1.4343615503383877,buitenlandsche,verre,1828
0,0.0,buitenlandsche,verbindingen,1828
0,0.22297443957322416,buitenlandsche,verbinding,1828
0,1.67529739369461,buitenlandsche,betrekking,1828
0,1.9394219925477996,buitenlandsche,betrekkingen,1828
0,1.546925670118979,buitenlandsche,verhouding,1828
0,0.0,buitenlandsche,verhoudingen,1828
0,1.451365771247306,buitenlandsche,afstand,1828
0,1.456546430281372,buitenland,verre,1828
0,0.0,buitenland,verbindingen,1828
0,0.8213592354671665,buitenland,verbinding,1828
0,1.6821986628051073,buitenland,betrekking,1828
0,1.9444799431640076,buitenland,betrekkingen,1828
0,1.6972857434859612,buitenland,verhouding,1828
0,0.0,buitenland,verhoudingen,1828
0,1.3812959991716747,buitenland,afstand,1828
0,1.4986998258852438,buitenlandsche,verre,1829
0,0.0,buitenlandsche,verbindingen,1829
0,1.4177211015625026,buitenlandsche,verbinding,1829
0,1.6284758229691372,buitenlandsche,betrekking,1829
0,1.8362568554146579,buitenlandsche,betrekkingen,1829
0,1.5414484940904047,buitenlandsche,verhouding,1829
0,2.0769667304467667,buitenlandsche,verhoudingen,1829
0,1.5132441605586908,buitenlandsche,afstand,1829
0,1.5658281519158328,buitenland,verre,1829
0,0.0,buitenland,verbindingen,1829
0,1.4854032908030417,buitenland,verbinding,1829
0,1.6545363375188566,buitenland,betrekking,1829
0,1.857519486100101,buitenland,betrekkingen,1829
0,1.8041033576784569,buitenland,verhouding,1829
0,1.962327362893351,buitenland,verhoudingen,1829
0,1.536755131486092,buitenland,afstand,1829
0,1.4677500741166083,buitenlandsche,verre,1830
0,0.0,buitenlandsche,verbindingen,1830
0,1.1050374401668834,buitenlandsche,verbinding,1830
0,1.6121200776540399,buitenlandsche,betrekking,1830
0,1.7096627571896246,buitenlandsche,betrekkingen,1830
0,1.920836633494716,buitenlandsche,verhouding,1830
0,1.8390066152470839,buitenlandsche,verhoudingen,1830
0,1.69712602801164,buitenlandsche,afstand,1830
0,1.4889691567586076,buitenland,verre,1830
0,0.0,buitenland,verbindingen,1830
0,1.475750865672755,buitenland,verbinding,1830
0,1.6252653032439637,buitenland,betrekking,1830
0,1.7001707413465694,buitenland,betrekkingen,1830
0,1.9630459920285515,buitenland,verhouding,1830
0,1.6988944169869646,buitenland,verhoudingen,1830
0,1.6648104002072281,buitenland,afstand,1830
0,1.5046377782599394,buitenlandsche,verre,1831
0,0.0,buitenlandsche,verbindingen,1831
0,1.294767385899365,buitenlandsche,verbinding,1831
0,1.6429156843995845,buitenlandsche,betrekking,1831
0,1.8092262481968906,buitenlandsche,betrekkingen,1831
0,1.5054302759899654,buitenlandsche,verhouding,1831
0,2.0679572741328465,buitenlandsche,verhoudingen,1831
